transaction_id,customer_id,transaction_date,category,product_name,amount,quantity,payment_method,is_returned
TXN-000303,CUST-0069,2025-03-08,sports,Sports Item 3,53.67,1,apple_pay,False
TXN-000304,CUST-0092,2025-11-15,electronics,Electronics Item 6,536.72,2,paypal,False
TXN-000305,CUST-0146,2026-01-07,electronics,Electronics Item 1,241.68,1,debit_card,True
TXN-000306,CUST-0093,2025-03-22,grocery,Grocery Item 2,19.21,1,apple_pay,False
TXN-000307,CUST-0063,2025-06-03,grocery,Grocery Item 19,73.5,3,paypal,False
TXN-000308,CUST-0172,2025-09-04,electronics,Electronics Item 2,125.22,1,apple_pay,True
TXN-000309,CUST-0119,2025-08-26,home,Home Item 1,79.28,2,paypal,False
TXN-000310,CUST-0144,2025-09-16,home,Home Item 19,172.08,3,apple_pay,False
TXN-000311,CUST-0198,2025-06-27,clothing,Clothing Item 8,277.59,3,debit_card,True
TXN-000312,CUST-0104,2025-08-04,electronics,Electronics Item 1,196.85,1,paypal,True
TXN-000313,CUST-0168,2025-11-28,grocery,Grocery Item 17,119.31,3,debit_card,False
TXN-000314,CUST-0015,2025-12-14,clothing,Clothing Item 8,137.97,3,apple_pay,False
TXN-000315,CUST-0095,2025-11-30,grocery,Grocery Item 5,47.04,3,apple_pay,True
TXN-000316,CUST-0145,2025-11-22,electronics,Electronics Item 10,448.1,2,paypal,False
TXN-000317,CUST-0100,2025-11-03,home,Home Item 7,94.34,2,debit_card,False
TXN-000318,CUST-0149,2025-09-19,electronics,Electronics Item 11,98.77,1,apple_pay,False
TXN-000319,CUST-0091,2025-10-28,clothing,Clothing Item 4,96.24,2,credit_card,False
TXN-000320,CUST-0175,2025-12-16,home,Home Item 11,185.43,3,debit_card,False
TXN-000321,CUST-0063,2025-07-23,home,Home Item 9,101.62,2,debit_card,True
TXN-000322,CUST-0103,2025-10-30,grocery,Grocery Item 15,121.65,3,credit_card,False
TXN-000323,CUST-0035,2025-06-20,electronics,Electronics Item 8,88.88,1,debit_card,False
TXN-000324,CUST-0102,2025-08-01,home,Home Item 19,173.46,3,paypal,False
TXN-000325,CUST-0019,2025-08-01,electronics,Electronics Item 5,119.49,1,credit_card,False
TXN-000326,CUST-0084,2025-12-12,electronics,Electronics Item 19,287.01,1,apple_pay,False
TXN-000327,CUST-0101,2025-09-24,grocery,Grocery Item 12,26.85,1,debit_card,False
TXN-000328,CUST-0070,2025-12-18,home,Home Item 20,146.02,2,debit_card,False
TXN-000329,CUST-0127,2025-12-02,grocery,Grocery Item 13,91.38,3,debit_card,False
TXN-000330,CUST-0164,2025-06-12,sports,Sports Item 1,86.77,1,apple_pay,False
TXN-000331,CUST-0091,2025-10-12,grocery,Grocery Item 19,125.4,3,paypal,False
TXN-000332,CUST-0046,2025-12-20,electronics,Electronics Item 9,418.7,2,credit_card,False
TXN-000333,CUST-0120,2025-01-21,sports,Sports Item 6,198.04,2,credit_card,False
TXN-000334,CUST-0061,2025-04-20,home,Home Item 2,206.94,3,debit_card,False
TXN-000335,CUST-0099,2025-08-15,home,Home Item 12,30.57,1,credit_card,False
TXN-000336,CUST-0090,2025-03-31,sports,Sports Item 16,128.37,3,paypal,False
TXN-000337,CUST-0009,2025-11-05,electronics,Electronics Item 17,127.34,1,apple_pay,True
TXN-000338,CUST-0157,2025-11-13,clothing,Clothing Item 11,50.56,1,credit_card,True
TXN-000339,CUST-0150,2025-05-19,clothing,Clothing Item 3,88.49,1,paypal,False
TXN-000340,CUST-0169,2025-10-20,grocery,Grocery Item 5,48.87,3,debit_card,False
TXN-000341,CUST-0111,2025-07-14,grocery,Grocery Item 18,73.2,3,paypal,False
TXN-000342,CUST-0150,2025-07-20,clothing,Clothing Item 5,96.02,2,debit_card,False
TXN-000343,CUST-0179,2025-06-23,sports,Sports Item 19,213.14,2,credit_card,False
TXN-000344,CUST-0081,2025-11-28,sports,Sports Item 16,87.57,1,debit_card,False
TXN-000345,CUST-0019,2025-11-15,clothing,Clothing Item 3,197.36,2,paypal,False
TXN-000346,CUST-0067,2025-10-10,clothing,Clothing Item 4,76.99,1,credit_card,True
TXN-000347,CUST-0112,2025-09-09,grocery,Grocery Item 13,45.67,1,paypal,False
TXN-000348,CUST-0025,2025-07-20,grocery,Grocery Item 6,110.73,3,apple_pay,True
TXN-000349,CUST-0008,2025-03-29,home,Home Item 3,39.12,1,paypal,False
TXN-000350,CUST-0096,2025-04-05,clothing,Clothing Item 3,91.89,3,paypal,False
TXN-000351,CUST-0157,2025-04-05,grocery,Grocery Item 6,40.98,3,apple_pay,False
TXN-000352,CUST-0025,2025-09-28,home,Home Item 18,78.46,1,paypal,False
TXN-000353,CUST-0076,2025-08-21,clothing,Clothing Item 16,28.72,1,debit_card,True
TXN-000354,CUST-0000,2025-07-27,grocery,Grocery Item 20,23.55,1,apple_pay,False
TXN-000355,CUST-0006,2025-03-06,clothing,Clothing Item 16,72.86,1,credit_card,False
TXN-000356,CUST-0101,2025-10-28,grocery,Grocery Item 18,92.12,2,apple_pay,False
TXN-000357,CUST-0097,2025-10-28,home,Home Item 15,46.75,1,paypal,False
TXN-000358,CUST-0068,2025-07-17,sports,Sports Item 4,43.6,1,credit_card,False
TXN-000359,CUST-0138,2025-12-09,grocery,Grocery Item 13,63.09,3,apple_pay,False
TXN-000360,CUST-0175,2025-09-13,grocery,Grocery Item 3,136.68,3,apple_pay,False
TXN-000361,CUST-0182,2025-09-03,electronics,Electronics Item 19,610.56,3,debit_card,False
TXN-000362,CUST-0193,2025-11-15,grocery,Grocery Item 7,48.09,1,debit_card,False
TXN-000363,CUST-0108,2025-02-01,electronics,Electronics Item 5,518.88,3,paypal,False
TXN-000364,CUST-0186,2025-10-01,electronics,Electronics Item 11,162.32,1,paypal,False
TXN-000365,CUST-0003,2025-09-26,sports,Sports Item 14,231.09,3,debit_card,False
TXN-000366,CUST-0150,2025-08-23,sports,Sports Item 4,113.24,1,paypal,False
TXN-000367,CUST-0088,2025-09-11,grocery,Grocery Item 20,53.72,2,apple_pay,True
TXN-000368,CUST-0070,2025-07-22,grocery,Grocery Item 13,35.68,1,credit_card,False
TXN-000369,CUST-0084,2025-04-18,clothing,Clothing Item 12,80.93,1,credit_card,False
TXN-000370,CUST-0077,2025-05-20,home,Home Item 4,141.14,2,debit_card,False
TXN-000371,CUST-0190,2025-09-26,grocery,Grocery Item 3,45.2,2,debit_card,False
TXN-000372,CUST-0104,2025-06-05,grocery,Grocery Item 17,135.06,3,debit_card,True
TXN-000373,CUST-0181,2025-05-23,sports,Sports Item 19,84.42,2,credit_card,False
TXN-000374,CUST-0051,2025-12-12,electronics,Electronics Item 12,82.44,1,debit_card,False
TXN-000375,CUST-0118,2025-11-23,sports,Sports Item 1,174.38,2,debit_card,False
TXN-000376,CUST-0152,2025-09-13,grocery,Grocery Item 18,48.52,1,paypal,False
TXN-000377,CUST-0066,2025-12-13,electronics,Electronics Item 19,162.36,2,debit_card,False
TXN-000378,CUST-0165,2025-07-30,clothing,Clothing Item 17,121.5,3,credit_card,False
TXN-000379,CUST-0196,2025-08-01,electronics,Electronics Item 20,560.18,2,credit_card,False
TXN-000380,CUST-0155,2025-08-02,home,Home Item 14,234.06,3,apple_pay,False
TXN-000381,CUST-0117,2025-07-23,home,Home Item 20,48.0,1,apple_pay,False
TXN-000382,CUST-0001,2025-05-28,sports,Sports Item 18,350.94,3,paypal,False
TXN-000383,CUST-0027,2025-10-25,grocery,Grocery Item 11,25.11,1,paypal,False
TXN-000384,CUST-0182,2025-06-25,home,Home Item 2,29.0,1,apple_pay,False
TXN-000385,CUST-0174,2025-09-08,clothing,Clothing Item 10,80.73,3,paypal,False
TXN-000386,CUST-0103,2025-07-14,grocery,Grocery Item 19,41.46,3,debit_card,False
TXN-000387,CUST-0182,2025-06-18,clothing,Clothing Item 12,195.3,3,paypal,False
TXN-000388,CUST-0168,2025-09-14,sports,Sports Item 9,56.44,1,debit_card,False
TXN-000389,CUST-0085,2025-07-02,electronics,Electronics Item 10,154.94,1,apple_pay,False
TXN-000390,CUST-0084,2025-09-16,home,Home Item 4,110.26,2,apple_pay,True
TXN-000391,CUST-0162,2025-12-06,sports,Sports Item 7,344.97,3,credit_card,False
TXN-000392,CUST-0097,2025-05-14,sports,Sports Item 5,134.36,2,debit_card,False
TXN-000393,CUST-0087,2025-02-22,grocery,Grocery Item 5,137.94,3,paypal,False
TXN-000394,CUST-0046,2025-02-22,electronics,Electronics Item 11,299.68,2,credit_card,True
TXN-000395,CUST-0070,2025-11-17,clothing,Clothing Item 3,68.22,1,debit_card,False
TXN-000396,CUST-0162,2025-09-13,grocery,Grocery Item 1,57.18,2,credit_card,False
TXN-000397,CUST-0187,2025-06-28,home,Home Item 17,73.52,1,debit_card,True
TXN-000398,CUST-0001,2025-10-12,clothing,Clothing Item 5,77.01,1,credit_card,False
TXN-000399,CUST-0150,2025-12-14,home,Home Item 10,23.92,1,apple_pay,False
TXN-000400,CUST-0152,2025-07-20,sports,Sports Item 5,138.06,2,paypal,False
TXN-000401,CUST-0125,2025-04-26,home,Home Item 13,29.89,1,credit_card,False
TXN-000402,CUST-0186,2025-08-16,clothing,Clothing Item 6,80.06,1,credit_card,False
TXN-000403,CUST-0166,2025-10-29,electronics,Electronics Item 18,544.44,2,credit_card,False
TXN-000404,CUST-0012,2025-12-13,electronics,Electronics Item 4,789.39,3,apple_pay,False
TXN-000405,CUST-0031,2025-11-18,sports,Sports Item 1,145.4,2,paypal,False
TXN-000406,CUST-0025,2025-07-16,sports,Sports Item 14,172.1,2,credit_card,False
TXN-000407,CUST-0158,2025-11-27,electronics,Electronics Item 7,201.3,2,debit_card,False
TXN-000408,CUST-0133,2025-10-22,clothing,Clothing Item 2,155.52,2,apple_pay,False
TXN-000409,CUST-0176,2025-12-29,grocery,Grocery Item 3,42.58,2,credit_card,False
TXN-000410,CUST-0171,2025-06-20,grocery,Grocery Item 3,48.1,1,credit_card,False
TXN-000411,CUST-0164,2025-10-21,clothing,Clothing Item 15,198.3,2,credit_card,False
TXN-000412,CUST-0044,2025-07-23,electronics,Electronics Item 14,312.1,2,credit_card,False
TXN-000413,CUST-0194,2025-07-27,electronics,Electronics Item 6,266.7,1,paypal,False
TXN-000414,CUST-0112,2025-11-30,sports,Sports Item 11,218.12,2,debit_card,False
TXN-000415,CUST-0102,2025-07-19,grocery,Grocery Item 16,87.68,2,apple_pay,False
TXN-000416,CUST-0042,2025-12-10,electronics,Electronics Item 6,231.64,1,credit_card,False
TXN-000417,CUST-0151,2025-11-12,grocery,Grocery Item 13,113.82,3,paypal,False
TXN-000418,CUST-0175,2025-11-26,clothing,Clothing Item 14,188.06,2,apple_pay,True
TXN-000419,CUST-0066,2025-07-23,home,Home Item 19,62.27,1,debit_card,False
TXN-000420,CUST-0171,2025-07-16,home,Home Item 4,154.17,3,apple_pay,False
TXN-000421,CUST-0063,2025-08-02,grocery,Grocery Item 5,74.78,2,credit_card,True
TXN-000422,CUST-0040,2025-05-15,sports,Sports Item 3,213.34,2,apple_pay,False
TXN-000423,CUST-0084,2025-08-26,home,Home Item 13,50.42,1,apple_pay,False
TXN-000424,CUST-0020,2025-09-19,grocery,Grocery Item 16,85.1,2,apple_pay,False
TXN-000425,CUST-0127,2025-12-17,electronics,Electronics Item 18,165.77,1,credit_card,False
TXN-000426,CUST-0154,2025-09-05,sports,Sports Item 7,172.23,3,apple_pay,False
TXN-000427,CUST-0093,2025-10-14,electronics,Electronics Item 20,264.97,1,apple_pay,False
TXN-000428,CUST-0093,2025-07-28,grocery,Grocery Item 1,16.15,1,paypal,False
TXN-000429,CUST-0162,2025-07-16,home,Home Item 2,153.96,3,debit_card,False
TXN-000430,CUST-0183,2025-11-10,grocery,Grocery Item 4,22.04,1,apple_pay,False
TXN-000431,CUST-0048,2025-12-14,home,Home Item 19,65.43,1,credit_card,False
TXN-000432,CUST-0115,2025-09-06,grocery,Grocery Item 16,103.8,3,credit_card,False
TXN-000433,CUST-0012,2025-09-11,sports,Sports Item 17,210.98,2,debit_card,False
TXN-000434,CUST-0044,2025-08-13,clothing,Clothing Item 11,54.06,1,apple_pay,False
TXN-000435,CUST-0155,2025-10-12,clothing,Clothing Item 10,109.68,2,apple_pay,False
TXN-000436,CUST-0035,2025-07-01,grocery,Grocery Item 10,116.25,3,paypal,False
TXN-000437,CUST-0141,2025-07-12,clothing,Clothing Item 12,40.73,1,debit_card,False
TXN-000438,CUST-0166,2025-08-04,clothing,Clothing Item 4,197.07,3,paypal,False
TXN-000439,CUST-0149,2025-07-24,sports,Sports Item 18,281.73,3,paypal,False
TXN-000440,CUST-0108,2025-10-04,electronics,Electronics Item 2,296.88,3,credit_card,False
TXN-000441,CUST-0192,2025-11-19,clothing,Clothing Item 2,152.5,2,paypal,False
TXN-000442,CUST-0138,2025-11-28,electronics,Electronics Item 18,516.32,2,debit_card,False
TXN-000443,CUST-0143,2025-06-14,grocery,Grocery Item 10,31.66,1,credit_card,False
TXN-000444,CUST-0099,2025-08-26,grocery,Grocery Item 1,72.66,3,paypal,False
TXN-000445,CUST-0199,2025-07-15,grocery,Grocery Item 12,46.68,1,debit_card,False
TXN-000446,CUST-0049,2025-07-21,home,Home Item 6,61.3,2,debit_card,False
TXN-000447,CUST-0030,2025-08-25,grocery,Grocery Item 5,28.57,1,debit_card,False
TXN-000448,CUST-0065,2025-04-08,electronics,Electronics Item 2,359.84,2,debit_card,False
TXN-000449,CUST-0152,2025-07-28,electronics,Electronics Item 16,640.53,3,paypal,True
TXN-000450,CUST-0181,2025-11-12,home,Home Item 3,99.6,3,debit_card,False
TXN-000451,CUST-0137,2025-05-08,grocery,Grocery Item 11,25.6,1,paypal,False
TXN-000452,CUST-0055,2025-08-23,sports,Sports Item 1,218.22,3,credit_card,False
TXN-000453,CUST-0114,2025-08-08,clothing,Clothing Item 2,213.09,3,paypal,False
TXN-000454,CUST-0029,2025-10-24,grocery,Grocery Item 17,65.52,2,paypal,False
TXN-000455,CUST-0130,2025-05-01,grocery,Grocery Item 7,28.28,2,paypal,False
TXN-000456,CUST-0024,2025-08-06,clothing,Clothing Item 7,194.97,3,debit_card,False
TXN-000457,CUST-0108,2025-07-15,electronics,Electronics Item 14,195.99,1,credit_card,False
TXN-000458,CUST-0039,2025-12-17,electronics,Electronics Item 3,472.6,2,credit_card,False
TXN-000459,CUST-0064,2025-11-04,sports,Sports Item 9,81.75,1,apple_pay,False
TXN-000460,CUST-0161,2025-10-02,grocery,Grocery Item 4,48.74,2,credit_card,False
TXN-000461,CUST-0158,2025-07-16,electronics,Electronics Item 3,620.28,3,paypal,False
TXN-000462,CUST-0027,2025-12-02,home,Home Item 15,114.24,3,apple_pay,False
TXN-000463,CUST-0169,2025-11-05,electronics,Electronics Item 13,220.34,2,paypal,False
TXN-000464,CUST-0036,2025-03-18,home,Home Item 12,219.66,3,credit_card,False
TXN-000465,CUST-0142,2025-08-21,clothing,Clothing Item 13,28.13,1,credit_card,False
TXN-000466,CUST-0191,2025-08-01,home,Home Item 17,44.76,1,debit_card,False
TXN-000467,CUST-0056,2025-11-12,sports,Sports Item 19,94.98,2,credit_card,False
TXN-000468,CUST-0140,2025-10-23,grocery,Grocery Item 3,99.33,3,paypal,False
TXN-000469,CUST-0185,2025-10-09,sports,Sports Item 8,231.28,2,credit_card,False
TXN-000470,CUST-0017,2025-10-15,clothing,Clothing Item 10,122.88,2,debit_card,False
TXN-000471,CUST-0093,2025-10-18,home,Home Item 8,60.24,2,apple_pay,False
TXN-000472,CUST-0092,2025-05-11,clothing,Clothing Item 15,239.91,3,apple_pay,False
TXN-000473,CUST-0078,2025-08-01,grocery,Grocery Item 3,49.74,3,paypal,False
TXN-000474,CUST-0035,2025-05-07,sports,Sports Item 3,53.69,1,credit_card,False
TXN-000475,CUST-0129,2025-06-24,electronics,Electronics Item 7,615.75,3,credit_card,False
TXN-000476,CUST-0139,2025-11-18,sports,Sports Item 13,177.7,2,debit_card,False
TXN-000477,CUST-0150,2025-09-05,home,Home Item 13,47.88,1,paypal,False
TXN-000478,CUST-0169,2025-06-28,clothing,Clothing Item 5,228.93,3,apple_pay,False
TXN-000479,CUST-0144,2025-11-19,sports,Sports Item 16,325.5,3,paypal,True
TXN-000480,CUST-0194,2025-10-06,grocery,Grocery Item 2,14.86,1,debit_card,False
TXN-000481,CUST-0092,2025-05-09,grocery,Grocery Item 2,93.84,2,paypal,False
TXN-000482,CUST-0133,2025-08-28,home,Home Item 6,107.4,3,apple_pay,False
TXN-000483,CUST-0093,2025-12-04,sports,Sports Item 9,332.52,3,apple_pay,False
TXN-000484,CUST-0057,2025-05-16,sports,Sports Item 16,123.52,2,apple_pay,False
TXN-000485,CUST-0001,2025-11-03,sports,Sports Item 17,69.59,1,paypal,False
TXN-000486,CUST-0047,2025-06-06,clothing,Clothing Item 8,140.3,2,apple_pay,False
TXN-000487,CUST-0184,2025-09-12,electronics,Electronics Item 19,453.86,2,debit_card,False
TXN-000488,CUST-0105,2025-08-20,electronics,Electronics Item 6,84.71,1,debit_card,False
TXN-000489,CUST-0010,2025-10-29,sports,Sports Item 6,35.03,1,apple_pay,False
TXN-000490,CUST-0144,2025-06-05,electronics,Electronics Item 3,716.37,3,debit_card,False
TXN-000491,CUST-0120,2025-09-28,grocery,Grocery Item 5,20.73,1,debit_card,False
TXN-000492,CUST-0130,2025-10-12,home,Home Item 15,63.45,1,credit_card,False
TXN-000493,CUST-0098,2025-09-02,clothing,Clothing Item 17,26.24,1,apple_pay,False
TXN-000494,CUST-0155,2025-08-10,electronics,Electronics Item 2,182.07,1,credit_card,False
TXN-000495,CUST-0168,2026-01-09,clothing,Clothing Item 14,196.35,3,apple_pay,False
TXN-000496,CUST-0011,2025-06-12,sports,Sports Item 13,101.3,2,paypal,False
TXN-000497,CUST-0189,2025-10-30,sports,Sports Item 8,68.29,1,credit_card,False
TXN-000498,CUST-0139,2025-07-13,grocery,Grocery Item 1,39.18,2,credit_card,False
TXN-000499,CUST-0096,2025-09-28,clothing,Clothing Item 4,255.96,3,debit_card,False
TXN-000500,CUST-0149,2025-09-25,home,Home Item 12,142.6,2,paypal,False
TXN-000501,CUST-0101,2025-08-24,clothing,Clothing Item 6,132.82,2,paypal,False
TXN-000502,CUST-0123,2025-06-22,home,Home Item 13,109.32,2,debit_card,False
TXN-000503,CUST-0168,2025-06-19,electronics,Electronics Item 6,380.1,3,credit_card,False
TXN-000504,CUST-0102,2025-07-21,home,Home Item 2,170.52,3,debit_card,False
TXN-000505,CUST-0162,2025-09-14,electronics,Electronics Item 20,260.23,1,apple_pay,False
TXN-000506,CUST-0067,2025-12-17,clothing,Clothing Item 13,62.0,2,apple_pay,False
TXN-000507,CUST-0133,2025-12-10,home,Home Item 6,233.43,3,apple_pay,False
TXN-000508,CUST-0051,2025-06-19,sports,Sports Item 17,95.06,2,debit_card,False
TXN-000509,CUST-0172,2026-01-12,electronics,Electronics Item 6,257.66,2,credit_card,False
TXN-000510,CUST-0199,2025-09-29,grocery,Grocery Item 7,75.22,2,credit_card,False
TXN-000511,CUST-0017,2025-06-01,electronics,Electronics Item 19,417.03,3,paypal,False
TXN-000512,CUST-0070,2025-09-18,clothing,Clothing Item 13,291.69,3,credit_card,False
TXN-000513,CUST-0104,2025-09-07,sports,Sports Item 11,80.28,1,credit_card,False
TXN-000514,CUST-0065,2025-09-21,sports,Sports Item 13,157.53,3,apple_pay,False
TXN-000515,CUST-0193,2025-05-02,home,Home Item 1,121.8,2,apple_pay,False
TXN-000516,CUST-0017,2025-11-05,grocery,Grocery Item 8,126.21,3,paypal,False
TXN-000517,CUST-0090,2025-05-31,sports,Sports Item 8,92.64,3,paypal,False
TXN-000518,CUST-0172,2025-11-13,home,Home Item 11,53.27,1,paypal,False
TXN-000519,CUST-0146,2025-07-21,home,Home Item 7,76.83,1,apple_pay,False
TXN-000520,CUST-0060,2025-11-08,clothing,Clothing Item 8,81.02,2,paypal,False
TXN-000521,CUST-0027,2025-07-27,electronics,Electronics Item 20,227.06,1,credit_card,False
TXN-000522,CUST-0138,2025-10-18,electronics,Electronics Item 19,317.04,2,paypal,False
TXN-000523,CUST-0195,2025-06-30,sports,Sports Item 5,131.62,2,credit_card,False
TXN-000524,CUST-0108,2025-10-11,grocery,Grocery Item 6,41.16,3,apple_pay,False
TXN-000525,CUST-0178,2026-01-01,sports,Sports Item 7,116.82,2,apple_pay,False
TXN-000526,CUST-0083,2025-11-11,home,Home Item 9,215.13,3,debit_card,False
TXN-000527,CUST-0156,2025-09-25,home,Home Item 14,62.06,2,paypal,False
TXN-000528,CUST-0102,2025-11-22,home,Home Item 19,61.58,2,debit_card,False
TXN-000529,CUST-0184,2025-05-21,home,Home Item 7,53.32,1,debit_card,False
TXN-000530,CUST-0189,2025-11-13,clothing,Clothing Item 16,170.86,2,debit_card,False
TXN-000531,CUST-0161,2025-06-18,sports,Sports Item 10,284.55,3,paypal,False
TXN-000532,CUST-0145,2025-11-16,electronics,Electronics Item 7,194.54,2,paypal,False
TXN-000533,CUST-0161,2025-10-29,electronics,Electronics Item 12,485.06,2,paypal,False
TXN-000534,CUST-0105,2025-03-20,electronics,Electronics Item 7,540.32,2,debit_card,False
TXN-000535,CUST-0072,2025-09-10,home,Home Item 15,120.78,2,credit_card,False
TXN-000536,CUST-0073,2025-05-16,grocery,Grocery Item 11,145.11,3,apple_pay,False
TXN-000537,CUST-0146,2025-10-12,grocery,Grocery Item 11,15.47,1,paypal,False
TXN-000538,CUST-0181,2025-10-26,home,Home Item 15,176.04,3,paypal,False
TXN-000539,CUST-0133,2025-05-22,grocery,Grocery Item 5,37.54,2,debit_card,False
TXN-000540,CUST-0190,2025-11-28,electronics,Electronics Item 3,112.55,1,apple_pay,False
TXN-000541,CUST-0006,2025-12-03,grocery,Grocery Item 9,123.57,3,debit_card,False
TXN-000542,CUST-0099,2025-10-24,home,Home Item 5,34.84,1,debit_card,False
TXN-000543,CUST-0043,2025-05-19,electronics,Electronics Item 11,224.3,1,apple_pay,False
TXN-000544,CUST-0138,2025-03-14,home,Home Item 18,140.07,3,debit_card,False
TXN-000545,CUST-0116,2025-08-03,sports,Sports Item 10,154.22,2,paypal,False
TXN-000546,CUST-0058,2025-09-27,electronics,Electronics Item 5,288.54,2,paypal,True
TXN-000547,CUST-0133,2025-08-30,clothing,Clothing Item 16,93.02,2,apple_pay,False
TXN-000548,CUST-0196,2025-06-14,grocery,Grocery Item 18,69.78,2,paypal,False
TXN-000549,CUST-0143,2025-07-12,grocery,Grocery Item 13,43.74,2,apple_pay,False
TXN-000550,CUST-0020,2025-06-25,grocery,Grocery Item 20,64.44,3,paypal,False
